a,b,op,c,d,real,imaginary
24,6,2,47,36,912,1146
27,70,3,81,56,0.629782406929978,0.428792410023719
73,70,2,19,31,-783,3593
30,0,3,24,21,0.707964601769911,-0.619469026548672
13,51,3,7,88,0.587578596176055,-0.100988066213268
72,86,0,89,54,161,140
75,32,1,27,34,48,-2
13,66,0,94,29,107,95
48,33,1,57,20,-9,13
10,26,1,40,8,-30,18
74,67,0,62,17,136,84
66,74,0,61,20,127,94
72,52,2,58,51,1524,6688
67,74,2,27,63,-2853,6219
10,76,1,52,63,-42,13
88,26,0,65,91,153,117
45,42,1,24,9,21,33
68,4,2,22,11,1452,836
13,30,1,72,35,-59,-5
0,65,3,99,53,0.27319587628866,0.510309278350515
25,47,1,8,33,17,14
37,53,0,48,21,85,74
48,27,1,81,58,-33,-31
70,2,3,48,16,1.325,-0.4
70,91,1,89,73,-19,18
3,2,2,73,40,139,266
89,21,2,52,58,3410,6254
44,32,3,35,88,0.485672873230014,-0.306834652692608
23,90,0,78,45,101,135
58,88,1,57,14,1,74
39,59,2,5,54,-2991,2401
79,73,2,46,63,-965,8335
4,54,2,26,25,-1246,1504
38,29,3,21,14,1.89010989010989,0.120879120879121
95,49,1,95,83,0,-34
32,82,3,28,17,2.13420316868593,1.63280521901212
18,60,1,59,51,-41,9
32,93,2,20,14,-662,2308
30,9,2,98,34,2634,1902
29,99,3,39,90,1.04365450576863,0.130028063610851
33,4,3,17,77,0.139755548407848,-0.397716307494371
28,39,0,21,46,49,85
80,84,3,15,95,0.992432432432432,-0.685405405405405
14,93,2,59,53,-4103,6229
21,99,3,41,67,1.21458670988655,0.429821717990276
70,29,2,29,2,1972,981
9,18,1,10,51,-1,-33
42,96,3,57,28,1.26010414083809,1.06521200099182
70,97,2,66,88,-3916,12562
8,61,1,62,0,-54,61
25,57,1,78,50,-53,7
13,82,2,52,0,676,4264
17,62,2,12,15,-726,999
17,2,3,72,18,0.22875816993464,-0.0294117647058823
22,33,0,7,65,29,98
60,0,3,2,2,15,-15
66,18,3,38,57,0.753036437246964,-0.65587044534413
72,89,2,35,99,-6291,10243
74,72,0,47,74,121,146
66,19,0,1,8,67,27
19,38,3,93,92,0.307543972418629,0.104365102553614
82,4,1,92,59,-10,-55
24,63,2,96,5,1989,6168
87,85,2,50,26,2140,6512
95,88,1,25,36,70,52
63,72,3,5,12,6.97633136094675,-2.34319526627219
39,44,0,89,90,128,134
72,48,2,26,70,-1488,6288
8,88,2,8,46,-3984,1072
4,78,2,56,81,-6094,4692
9,6,1,40,11,-31,-5
10,30,1,22,71,-12,-41
10,10,2,66,92,-260,1580
9,0,2,47,73,423,657
37,48,3,28,85,0.638781370957673,-0.224872018978649
22,91,1,61,6,-39,85
66,44,0,2,82,68,126
81,70,1,14,67,67,3
76,44,3,72,78,0.790202342917998,-0.244941427050053
27,93,2,94,66,-3600,10524
75,98,1,86,12,-11,86
37,42,1,22,80,15,-38
14,78,2,12,90,-6852,2196
24,9,0,85,8,109,17
13,87,3,65,32,0.691369784720899,0.998094875214327
41,20,1,27,83,14,-63
15,52,3,90,85,0.376508972267537,0.222185970636215
84,97,3,64,10,1.51239275500477,1.27931363203051
82,34,3,42,51,1.18625429553265,-0.630927835051546
83,84,3,87,73,1.03527678709878,0.0968367188711428
89,9,3,3,69,0.186163522012579,-1.28176100628931
57,85,3,50,94,0.956245589273112,-0.097741707833451
41,88,2,65,50,-1735,7770
67,66,2,47,89,-2725,9065
72,4,1,96,62,-24,-58
57,10,0,92,81,149,91
44,83,3,66,58,0.999740932642487,0.379015544041451
27,67,1,20,94,7,-27
14,92,0,27,53,41,145
49,37,3,99,23,0.551984511132623,0.245498547918683
60,11,2,78,7,4603,1278
87,11,2,83,62,6539,6307
42,74,3,22,69,1.14966634890372,-0.242135367016206
90,26,3,47,79,0.743668639053254,-0.696804733727811
44,0,3,36,91,0.165396261877415,-0.418084995301243
84,13,1,68,84,16,-71
16,46,0,60,5,76,51
94,56,2,77,66,3542,10516
83,23,1,86,59,-3,-36
50,16,1,93,59,-43,-43
26,45,2,90,61,-405,5636
98,62,0,10,83,108,145
34,55,2,89,10,2476,5235
56,85,0,86,83,142,168
73,8,1,49,50,24,-42
43,33,3,24,96,0.428921568627451,-0.340686274509804
29,60,0,58,87,87,147
8,70,2,50,30,-1700,3740
28,4,2,88,9,2428,604
68,95,0,8,6,76,101
92,57,1,8,7,84,50
3,77,2,26,26,-1924,2080
23,69,1,54,98,-31,-29
10,11,0,36,87,46,98
81,8,2,24,90,1224,7482
52,24,1,78,3,-26,21
63,18,1,88,44,-25,-26
99,65,1,16,83,83,-18
22,88,1,41,18,-19,70
89,62,0,26,49,115,111
70,88,2,35,8,1746,3640
74,19,1,15,54,59,-35
28,68,0,49,64,77,132
37,41,1,88,59,-51,-18
52,91,2,55,5,2405,5265
67,80,3,43,78,1.14975419135258,-0.225135509895374
8,49,3,71,67,0.404092339979014,0.308814270724029
1,99,3,3,8,10.8904109589041,3.95890410958904
67,28,0,6,21,73,49
32,8,0,7,80,39,88
84,52,0,64,27,148,79
1,28,1,41,82,-40,-54
24,30,1,6,3,18,27
11,59,2,58,10,48,3532
22,90,1,51,2,-29,88
88,90,3,86,16,1.17720857292211,0.827496079456351
51,93,2,84,28,1680,9240
34,95,2,38,18,-418,4222
60,42,0,72,43,132,85
9,52,3,82,90,0.36548839719374,0.233000539665407
65,7,2,2,49,-213,3199
77,25,3,70,77,0.675500969618617,-0.385908209437621
56,72,2,90,11,4248,7096
52,96,0,54,86,106,182
53,52,0,71,66,124,118
6,57,0,35,18,41,75
52,68,2,38,58,-1968,5600
0,81,2,59,46,-3726,4779
78,74,1,84,52,-6,22
41,55,1,96,54,-55,1
17,65,2,98,2,1536,6404
54,67,1,31,68,23,-1
73,17,1,49,50,24,-33
14,83,3,99,10,0.223815776184224,0.815776184223816
70,46,1,70,73,0,-27
84,36,2,71,88,2796,9948
98,31,0,21,77,119,108
55,7,3,66,76,0.410777733912357,-0.366956178444532
99,36,0,93,43,192,79
59,53,3,25,73,0.897547866980181,-0.50083977158213
52,70,2,17,3,674,1346
86,30,0,82,33,168,63
4,44,1,77,93,-73,-49
83,15,0,69,73,152,88
26,89,0,40,6,66,95
52,50,1,12,59,40,-9
33,39,0,41,48,74,87
68,65,3,44,35,1.66624485922177,0.151850680164505
59,96,3,47,98,1.03115212054516,-0.107508676881402
9,40,0,95,90,104,130
55,71,2,72,33,1617,6927
87,11,0,88,69,175,80
67,49,0,30,32,97,81
31,65,3,24,3,1.60512820512821,2.50769230769231
64,92,2,97,48,1792,11996
79,18,3,73,30,1.01252207416921,-0.169529619521593
10,65,3,49,64,0.715714945359397,0.391719255040788
91,47,1,76,65,15,-18
86,40,2,71,90,2506,10580
53,38,1,89,73,-36,-35
67,65,3,63,67,1.01395128872074,-0.0465831165760227
85,41,1,54,44,31,-3
78,41,0,7,18,85,59
38,45,0,67,19,105,64
13,90,0,53,40,66,130
91,28,2,93,13,8099,3787
61,66,2,63,79,-1371,8977
4,37,1,54,11,-50,26
91,30,2,24,56,504,5816
86,84,3,27,80,1.26834058072661,-0.646935054004769
18,70,1,7,6,11,64
1,93,3,70,10,0.2,1.3
94,89,3,41,83,1.31166861143524,-0.484597432905484
52,20,3,59,46,0.712524566732178,-0.216544577452207
5,36,3,5,87,0.415722939162497,-0.0335791414274427
78,51,1,87,32,-9,19
29,73,1,87,83,-58,-10
17,77,1,57,28,-40,49
88,18,1,52,15,36,3
79,69,3,17,85,0.959276018099548,-0.737556561085973
10,4,0,9,42,19,46
9,59,0,3,29,12,88
18,36,2,65,34,-54,2952
78,12,3,51,54,0.838499184339315,-0.65252854812398
40,21,0,40,59,80,80
49,44,1,45,90,4,-46
54,1,2,61,79,3215,4327
6,11,1,68,58,-62,-47
84,95,1,29,63,55,32
18,70,0,73,12,91,82
27,10,1,3,37,24,-27
12,35,2,95,94,-2150,4453
39,77,1,86,99,-47,-22
96,12,0,5,34,101,46
56,9,2,87,9,4791,1287
49,28,0,7,57,56,85
85,17,0,87,5,172,22
88,7,2,30,86,2038,7778
61,15,1,55,86,6,-71
94,21,3,79,30,1.12813331466181,-0.162582271390562
88,82,0,29,37,117,119
4,19,1,10,41,-6,-22
11,46,1,2,54,9,-8
32,72,3,44,88,0.8,0.0363636363636364
95,53,1,57,28,38,25
92,13,1,25,63,67,-50
48,68,1,57,13,-9,55
88,86,0,88,52,176,138
57,5,2,45,64,2245,3873
42,74,1,70,35,-28,39
70,26,3,75,90,0.553005464480874,-0.316939890710382
79,76,3,75,95,0.897269624573379,-0.12320819112628
21,52,2,29,2,505,1550
33,17,1,83,27,-50,-10
46,92,1,34,70,12,22
74,29,1,38,95,36,-66
62,14,2,88,79,4350,6130
49,83,2,3,34,-2675,1915
41,55,2,22,45,-1573,3055
98,55,3,16,96,0.722972972972973,-0.900337837837838
92,92,2,40,89,-4508,11868
21,48,1,97,55,-76,-7
30,76,3,77,95,0.637287682225491,0.20074896348803
4,45,0,10,75,14,120
28,32,0,36,42,64,74
77,38,2,12,76,-1964,6308
46,16,2,56,86,1200,4852
11,10,2,21,49,-259,749
54,41,2,40,69,-669,5366
98,89,0,38,94,136,183
25,51,3,59,96,0.501772072143026,0.047964086004568
66,79,1,82,13,-16,66
94,38,1,22,2,72,36
50,14,1,23,77,27,-63
86,0,1,38,97,48,-97
12,5,0,10,30,22,35
15,75,0,20,73,35,148
11,58,2,72,68,-3152,4924
99,28,0,57,6,156,34
28,11,0,68,9,96,20
5,18,1,64,34,-59,-16
46,7,1,79,21,-33,-14
11,55,2,53,86,-4147,3861
13,87,2,79,88,-6629,8017
35,84,3,15,91,0.960380907594639,-0.226310839407477
99,43,3,74,71,0.986878387372825,-0.365788723019873
62,79,2,92,26,3650,8880
72,33,3,15,5,4.98,0.54
45,9,1,65,38,-20,-29
38,4,1,2,7,36,-3
54,11,2,81,89,3395,5697
82,3,3,38,72,0.502715751357876,-0.873566686783343
26,17,0,75,41,101,58
46,73,3,60,46,1.0703289013296,0.396081175647306
80,2,0,96,79,176,81
84,59,2,42,15,2643,3738
60,37,3,12,85,0.524494504003257,-0.63183607002307
82,2,0,72,24,154,26
69,23,1,93,49,-24,-26
90,33,2,42,17,3219,2916
23,15,0,49,72,72,87
98,63,1,21,97,77,-34
36,10,2,90,10,3140,1260
18,29,2,20,87,-2163,2146
30,42,0,32,48,62,90
6,92,0,89,56,95,148
41,2,3,74,18,0.529310344827586,-0.101724137931034
20,28,3,39,82,0.373074590661007,-0.0664645239539115
61,89,2,23,68,-4649,6195
61,84,0,21,49,82,133
35,70,0,86,44,121,114
13,3,3,29,91,0.0712563034422276,-0.120149090111818
67,70,3,73,27,1.11934631891713,0.544899306701882
39,7,0,50,22,89,29
38,93,0,49,21,87,114
46,67,1,98,45,-52,22
25,88,1,24,23,1,65
53,78,2,22,77,-4840,5797
6,44,2,1,14,-610,128
19,6,3,47,55,0.233664501337409,-0.145777607948032
83,39,0,12,89,95,128
87,12,0,60,99,147,111
27,33,1,42,13,-15,20
9,89,1,33,70,-24,19
33,54,0,37,59,70,113
96,14,3,70,36,1.16591349257586,-0.399612653324726
57,3,0,32,7,89,10
65,29,0,33,98,98,127
35,70,1,98,66,-63,4
36,2,3,62,79,0.236985622211205,-0.26970748636589
55,67,0,26,47,81,114
33,73,3,8,22,3.41240875912409,-0.259124087591241
72,24,1,87,52,-15,-28
91,70,1,70,89,21,-19
67,34,2,65,70,1975,6900
10,69,0,1,69,11,138
57,97,3,52,55,1.44859486821435,0.333216966311747
84,18,3,57,20,1.4107974787613,-0.179227185530282
47,20,2,56,65,1332,4175
81,90,3,24,32,3.015,-0.27
16,7,2,92,54,1094,1508
97,57,3,77,62,1.12585695282922,-0.166274429550803
22,66,2,11,25,-1408,1276
57,7,0,39,91,96,98
49,54,0,86,97,135,151
13,30,0,1,90,14,120
12,28,1,13,99,-1,-71
63,31,0,36,42,99,73
98,93,2,81,69,1521,14295
54,86,3,81,41,0.958505217180296,0.576559087600097
80,86,1,64,20,16,66
18,17,1,80,4,-62,13
11,98,3,28,73,1.22067724521512,0.317520039260592
81,9,0,89,47,170,56
42,31,3,86,93,0.404799002804612,-0.0772826425677781
98,96,0,25,37,123,133
82,89,2,13,6,532,1649
30,72,0,76,72,106,144
44,74,2,49,62,-2432,6354
21,11,2,68,13,1285,1021
19,53,3,44,28,0.852941176470588,0.661764705882353
10,7,0,68,52,78,59
39,36,3,50,7,0.863868183601412,0.599058454295802
7,31,3,31,77,0.377939042089985,0.0612481857764877
35,46,2,36,58,-1408,3686
1,78,0,25,15,26,93
31,64,0,30,31,61,95
29,83,3,84,84,0.666666666666667,0.321428571428571
90,54,0,80,37,170,91
42,25,0,84,38,126,63
72,38,0,24,52,96,90
22,32,2,57,89,-1594,3782
48,43,1,66,37,-18,6
6,18,3,91,80,0.135276888495334,0.0788774606634425
1,2,3,68,57,0.0231169820906897,0.0100342944239807
54,25,2,23,22,692,1763
11,31,0,14,76,25,107
51,68,2,45,51,-1173,5661
91,53,2,5,44,-1877,4269
89,23,0,12,6,101,29
69,49,2,38,95,-2033,8417
25,76,0,25,52,50,128
76,1,3,55,60,0.64,-0.68
37,65,2,34,7,803,2469
40,25,1,4,71,36,-46
69,39,1,97,41,-28,-2
43,95,3,0,42,2.26190476190476,-1.02380952380952
86,32,2,65,22,4886,3972
23,12,1,68,10,-45,2
78,65,3,51,10,1.71343946686412,0.938541281007034
52,88,1,50,32,2,56
36,13,2,71,96,1308,4379
97,54,0,19,4,116,58
74,76,2,3,10,-538,968
43,39,0,49,78,92,117
86,62,2,45,52,646,7262
81,6,1,70,5,11,1
79,23,3,79,4,1.01214639603644,0.239891321719674
51,71,2,28,71,-3613,5609
10,12,2,5,86,-982,920
10,59,2,98,62,-2678,6402
61,97,0,17,40,78,137
49,22,2,51,92,475,5630
63,36,0,59,88,122,124
23,31,3,4,85,0.376605441237398,-0.252865626294711
80,31,0,1,56,81,87
33,92,3,76,41,0.842161727236154,0.756202226096285
5,98,3,58,58,0.887931034482759,0.801724137931034
63,39,3,58,49,0.965307892454467,-0.143104943625325
61,21,2,53,77,1616,5810
5,39,3,0,7,5.57142857142857,-0.714285714285714
60,63,2,0,76,-4788,4560
82,16,2,3,79,-1018,6526
95,12,1,88,88,7,-76
15,20,2,12,17,-160,495
27,43,0,53,6,80,49
23,5,2,96,25,2083,1055
60,20,3,46,0,1.30434782608696,0.434782608695652
71,7,1,97,92,-26,-85
69,75,3,76,4,0.957182320441989,0.93646408839779
80,4,3,94,90,0.465281058101086,-0.402928672649976
57,76,1,86,42,-29,34
27,88,1,26,50,1,38
50,20,1,82,20,-32,0
3,69,2,83,22,-1269,5793
96,96,1,86,57,10,39
89,4,1,12,20,77,-16
37,34,0,98,95,135,129
35,7,0,75,19,110,26
34,60,2,38,61,-2368,4354
44,26,1,35,75,9,-49
76,25,3,51,56,0.91964441345651,-0.519609552030678
27,11,2,18,3,453,279
79,43,2,50,75,725,8075
21,90,2,94,93,-6396,10413
95,59,0,48,96,143,155
11,35,2,0,4,-140,44
34,36,1,75,51,-41,-15
43,53,3,79,62,0.662667327714427,0.150818046603867
39,82,1,84,68,-45,14
78,7,0,63,44,141,51
97,14,3,13,64,0.505744431418523,-1.41289566236811
32,5,2,60,38,1730,1516
59,58,3,3,59,1.03123209169054,-0.94756446991404
24,22,0,78,59,102,81
42,50,1,81,95,-39,-45
78,84,2,98,75,1344,14082
33,59,1,67,24,-34,35
91,20,1,72,34,19,-14
82,28,3,34,54,1.05599214145383,-0.853634577603143
34,4,3,65,97,0.190553029191727,-0.222825289716884
68,27,1,22,11,46,16
78,43,2,95,52,5174,8141
47,59,0,78,90,125,149
33,48,3,66,87,0.532830188679245,0.0249056603773585
73,20,2,99,92,5387,8696
52,19,1,80,89,-28,-70
17,53,1,36,38,-19,15
32,31,3,50,5,0.695049504950495,0.550495049504951
5,82,1,56,10,-51,72
80,36,0,25,79,105,115
49,88,1,75,2,-26,86
16,30,2,14,16,-256,676
43,74,2,74,44,-74,7368
8,42,2,76,58,-1828,3656
74,76,3,88,34,1.02202247191011,0.46876404494382
73,66,1,25,66,48,0
45,14,3,0,88,0.159090909090909,-0.511363636363636
62,76,2,23,13,438,2554
20,46,1,66,33,-46,13
12,84,1,40,90,-28,-6
55,36,2,94,80,2290,7784
67,7,2,4,56,-124,3780
7,87,3,49,39,0.95257521672616,1.01733809280979
32,25,3,42,18,0.859195402298851,0.227011494252874
79,95,2,87,9,6018,8976
64,99,0,83,43,147,142
23,16,3,42,71,0.308890521675239,-0.14121969140338
91,87,2,79,29,4666,9512
45,53,2,39,38,-259,3777
20,5,0,22,37,42,42
80,80,2,15,29,-1120,3520
38,61,1,30,70,8,-9
38,51,0,67,82,105,133
9,50,3,6,40,1.25550122249389,-0.0366748166259169
58,19,2,75,11,4141,2063
12,99,3,80,56,0.682046979865772,0.76006711409396
84,27,2,65,34,4542,4611
42,87,1,32,68,10,19
69,78,3,53,6,1.44991212653779,1.30755711775044
88,26,0,73,20,161,46
76,71,2,47,85,-2463,9797
54,95,0,59,31,113,126
35,5,1,57,33,-22,-28
64,86,3,21,17,3.84383561643836,0.983561643835616
99,19,0,97,57,196,76
39,89,1,52,73,-13,16
79,50,1,34,5,45,45
77,37,2,68,92,1832,9600
93,44,2,35,57,747,6841
3,6,2,49,5,117,309
45,48,0,18,53,63,101
74,36,1,53,22,21,14
30,12,0,11,9,41,21
28,68,3,52,74,0.793154034229829,0.178973105134474
35,65,3,2,90,0.730503455083909,-0.372655478775913
90,65,0,28,95,118,160
15,73,1,82,9,-67,64
12,54,0,47,19,59,73
3,60,3,61,67,0.511936662606577,0.421315468940317
12,82,3,91,7,0.2,0.885714285714286
11,66,2,90,67,-3432,6677
8,70,2,83,91,-5706,6538
35,87,2,90,69,-2853,10245
72,28,0,19,35,91,63
24,40,2,27,84,-2712,3096
72,57,1,50,73,22,-16
36,45,2,52,40,72,3780
51,22,0,18,33,69,55
42,86,0,21,52,63,138
82,56,1,7,3,75,53
82,18,1,86,38,-4,-20
90,98,0,71,57,161,155
41,36,0,74,44,115,80
83,97,1,3,12,80,85
69,49,3,22,27,2.34212695795548,-0.647155812036274
49,84,3,97,11,0.595697796432319,0.798426023084995
39,3,2,69,10,2661,597
23,66,3,9,73,0.928835489833641,-0.200554528650647
38,77,2,13,23,-1277,1875
88,71,0,70,20,158,91
47,57,0,25,8,72,65
80,74,0,78,24,158,98
15,17,2,84,48,444,2148
75,23,0,3,59,78,82
68,64,1,5,45,63,19
44,48,3,61,96,0.563654633995517,-0.100177784648682
3,48,1,10,25,-7,23
15,14,0,81,49,96,63
42,30,2,62,28,1764,3036
49,31,2,9,48,-1047,2631
2,31,0,8,78,10,109
33,6,2,25,84,321,2922
17,63,2,31,69,-3820,3126
10,65,2,18,94,-5930,2110
71,28,1,54,47,17,-19
22,63,0,10,43,32,106
22,17,1,52,51,-30,-34
76,0,3,12,79,0.14283476898982,-0.940328895849648
42,17,0,73,56,115,73
85,3,2,30,25,2475,2215
76,25,2,46,92,1196,8142
31,53,2,56,49,-861,4487
10,35,2,65,64,-1590,2915
75,25,1,16,78,59,-53
99,44,0,87,45,186,89
96,11,1,18,89,78,-78
14,18,1,59,58,-45,-40
46,3,1,97,59,-51,-56
16,41,2,9,49,-1865,1153
66,95,2,28,29,-907,4574
84,34,1,69,74,15,-40
4,5,1,93,98,-89,-93
76,49,0,22,7,98,56
12,25,3,22,9,0.865486725663717,0.782300884955752
94,71,0,49,72,143,143
42,8,1,32,63,10,-55
6,13,2,94,24,252,1366
85,3,3,3,5,7.94117647058824,-12.2352941176471
61,2,3,89,35,0.601246446534004,-0.213973321670676
96,93,0,75,5,171,98
80,59,2,98,79,3179,12102
40,58,1,35,44,5,14
1,67,0,44,66,45,133
44,76,0,21,18,65,94
44,12,3,62,50,0.524590163934426,-0.229508196721311
72,5,2,82,37,5719,3074
10,5,2,30,53,35,680
63,11,3,16,5,3.78291814946619,-0.494661921708185
58,43,3,91,94,0.544487935970088,-0.0899106151778933
54,67,1,82,19,-28,48
87,72,1,1,71,86,1
15,29,1,14,96,1,-67
10,40,3,66,23,0.323439099283521,0.493346980552712
52,54,3,60,72,0.797814207650273,-0.0573770491803279
23,65,3,81,12,0.394183445190157,0.74407158836689
25,42,1,49,20,-24,22
54,62,2,15,73,-3716,4872
49,86,0,74,78,123,164
38,14,2,70,96,1316,4628
23,78,3,61,38,0.845498547918683,0.751984511132623
92,4,2,23,44,1940,4140
29,13,3,98,16,0.309330628803245,0.0821501014198783
27,20,0,3,7,30,27
60,36,3,59,22,1.09255989911728,0.202774274905422
23,54,2,64,38,-580,4330
38,28,0,42,18,80,46
68,64,2,74,36,2728,7184
78,80,2,95,20,5810,9160
50,92,1,98,6,-48,86
44,84,1,37,80,7,4
65,28,2,29,64,93,4972
37,96,1,42,73,-5,23
42,14,3,49,78,0.371243370654095,-0.305244549204478
8,94,3,60,53,0.852239038851615,0.813855515681074
19,19,0,63,21,82,40
10,97,3,96,74,0.553906888102369,0.583446773754424
97,66,3,89,42,1.17759421786267,0.185854414042333
66,59,1,4,10,62,49
28,12,3,96,64,0.259615384615385,-0.0480769230769231
13,75,1,88,18,-75,57
46,34,1,92,24,-46,10
58,22,1,79,11,-21,11
56,14,2,13,26,364,1638
45,23,2,41,1,1822,988
20,69,3,4,82,0.8513353115727,-0.202373887240356
45,31,1,54,15,-9,16
37,62,0,99,42,136,104
16,30,2,23,88,-2272,2098
30,73,0,34,51,64,124
80,71,0,46,98,126,169
25,58,2,42,3,876,2511
24,53,1,28,1,-4,52
22,48,1,60,59,-38,-11
96,87,0,63,14,159,101
88,1,2,0,5,-5,440
50,29,2,66,76,1096,5714
72,26,2,15,53,-298,4206
15,18,0,91,15,106,33
70,13,3,43,49,0.858117647058823,-0.675529411764706
30,71,1,36,65,-6,6
93,69,1,9,61,84,8
40,8,0,63,56,103,64
52,63,3,19,14,3.3572710951526,0.842010771992819
25,61,0,20,54,45,115
15,55,1,78,84,-63,-29
81,68,3,24,4,3.74324324324324,2.20945945945946
6,83,2,12,26,-2086,1152
13,72,0,18,46,31,118
59,11,3,82,56,0.553144016227181,-0.243610547667343
82,51,1,10,32,72,19
97,66,3,0,33,2,-2.93939393939394
72,63,0,43,40,115,103
66,91,1,92,7,-26,84
44,55,0,3,92,47,147
2,63,0,88,55,90,118
89,4,0,97,58,186,62
81,74,1,61,13,20,61
25,19,1,24,58,1,-39
76,13,2,40,10,2910,1280
10,38,0,53,54,63,92
65,17,1,13,6,52,11
50,75,1,68,70,-18,5
0,50,3,68,66,0.367483296213808,0.378619153674833
7,57,2,44,42,-2086,2802
9,27,0,60,4,69,31
65,75,0,29,30,94,105
54,81,3,95,9,0.643421919613442,0.791675818141884
98,14,0,45,31,143,45
51,39,3,69,85,0.570165192724846,-0.137160020023361
46,22,3,12,50,0.624810892586989,-0.770045385779123
14,85,0,96,59,110,144
86,1,2,0,25,-25,2150
23,34,2,57,95,-1919,4123
58,0,2,91,80,5278,4640
17,22,2,25,23,-81,941
34,97,0,32,51,66,148
0,65,0,83,71,83,136
89,39,1,7,51,82,-12
62,97,1,7,45,55,52
72,56,2,3,12,-456,1032
76,79,2,64,78,-1298,10984
82,65,3,45,49,1.5533212833258,-0.246949841843651
71,77,2,31,4,1893,2671
75,55,1,96,15,-21,40
93,41,3,8,44,1.274,-1.882
87,4,3,99,74,0.58316423381554,-0.395496498003535
26,79,1,69,91,-43,-12
27,29,0,43,80,70,109
14,51,2,74,88,-3452,5006
13,0,0,23,60,36,60
59,85,3,19,95,0.979757085020243,-0.425101214574899
70,28,1,22,51,48,-23
50,7,0,18,60,68,67
89,41,3,53,10,1.76246132691647,0.441045032657271
13,10,2,96,1,1238,973
69,90,0,31,54,100,144
22,73,3,42,64,0.954948805460751,0.282935153583618
62,86,0,99,46,161,132
96,87,3,44,2,2.26701030927835,1.87422680412371
34,16,2,74,6,2420,1388
92,86,2,56,32,2400,7760
24,64,2,71,49,-1432,5720
98,68,3,82,9,1.27083027185893,0.689786921381337
73,67,1,11,95,62,-28
74,55,3,4,39,1.58815875081327,-1.73454782042941
82,52,3,90,34,0.988331892826275,0.204407951598963
93,46,0,46,91,139,137
4,82,1,5,42,-1,40
8,97,0,73,75,81,172
66,95,3,46,73,1.3392881128274,-0.0601746138347885
29,30,2,51,66,-501,3444
88,51,3,18,11,4.82022471910112,-0.112359550561798
23,28,0,51,34,74,62
43,7,3,85,81,0.306252720150878,-0.209487886261425
69,33,3,60,78,0.693308550185874,-0.351301115241636
34,54,0,68,12,102,66
10,61,0,62,85,72,146
75,83,0,41,12,116,95
29,46,0,59,63,88,109
6,15,3,74,27,0.13682514101531,0.152780016116035
42,76,3,76,88,0.730769230769231,0.153846153846154
64,5,2,22,16,1328,1134
9,93,3,27,32,1.83628066172276,1.26811180832858
89,72,2,89,92,1297,14596
70,9,1,50,78,20,-69
2,46,3,89,30,0.176623965536787,0.457317764425802
31,81,0,12,91,43,172
85,68,2,89,14,6613,7242
26,0,2,50,50,1300,1300
77,63,2,61,79,-280,9926
41,49,0,90,3,131,52
75,3,1,87,77,-12,-74
37,60,3,72,24,0.7125,0.595833333333333
19,3,2,79,91,1228,1966
89,63,3,60,53,1.35418942112654,-0.146200655328444
89,34,0,67,10,156,44
45,64,2,46,94,-3946,7174
90,5,2,1,23,-25,2075
45,97,2,41,55,-3490,6452
52,21,0,40,33,92,54
22,13,3,4,33,0.467873303167421,-0.609954751131222
27,17,2,75,82,631,3489
51,97,3,58,77,1.12202733240073,0.182825782847304
92,87,0,32,44,124,131
31,96,2,80,12,1328,8052
90,55,2,54,9,4365,3780
16,5,0,42,69,58,74
52,82,2,51,22,848,5326
40,92,2,5,60,-5320,2860
53,2,0,67,59,120,61
16,85,2,97,91,-6183,9701
87,14,0,68,15,155,29
15,75,0,58,35,73,110
51,4,1,98,52,-47,-48
46,82,3,67,87,0.84723834798474,0.123735279482501
57,39,2,90,10,4740,4080
71,10,0,81,27,152,37
99,12,1,43,12,56,0
39,84,1,0,72,39,12
21,54,2,6,72,-3762,1836
12,87,0,35,94,47,181
19,9,0,23,35,42,44
65,81,2,56,18,2182,5706
98,38,3,49,75,0.953401445302766,-0.683777722402193
23,45,1,39,89,-16,-44
1,82,2,90,40,-3190,7420
88,52,0,48,71,136,123
72,88,1,96,81,-24,7
96,27,1,56,94,40,-67
31,35,3,23,41,0.971945701357466,-0.210859728506787
99,8,2,98,27,9486,3457
35,18,3,48,30,0.692883895131086,-0.0580524344569288
82,21,0,52,19,134,40
55,27,2,73,59,2422,5216
46,72,1,23,0,23,72
9,15,2,73,69,-378,1716
10,10,0,88,99,98,109
12,45,2,13,76,-3264,1497
10,50,2,80,73,-2850,4730
57,10,2,75,60,3675,4170
5,25,1,75,30,-70,-5
84,11,3,80,24,1.00114678899083,-0.162844036697248
93,39,1,71,83,22,-44
58,31,2,12,63,-1257,4026
10,35,2,52,29,-495,2110
89,82,0,79,67,168,149
76,72,0,43,40,119,112
11,37,1,43,26,-32,11
80,14,2,2,14,-36,1148
43,3,3,70,18,0.586523736600306,-0.107963246554364
93,35,2,3,83,-2626,7824
31,85,3,25,19,2.42393509127789,1.5578093306288
7,24,0,92,71,99,95
71,27,0,97,62,168,89
51,53,1,56,11,-5,42
4,78,3,85,61,0.465740909921432,0.583409464644619
31,2,3,89,19,0.337720357401594,-0.0496256942767448
78,11,2,10,33,417,2684
14,24,3,31,13,0.660176991150443,0.497345132743363
66,33,0,36,12,102,45
47,55,2,74,79,-867,7783
19,27,0,94,55,113,82
96,69,2,38,98,-3114,12030
11,72,1,68,35,-57,37
67,54,0,57,82,124,136
71,90,0,62,52,133,142
42,52,0,36,19,78,71
